FAC_PARTY_ID,SERVICE_TYPE_CD,NAME,ADDRESS_1,ADDRESS_2,CITY,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE,WEBSITE,EMAIL,OP_WEEKDAY_YN,OP_WEEKEND_YN,OP_STAT_HOLIDAY_YN,OP_OVERNIGHT_YN,OP_EXT_WEEKDAY_BEFORE6AM_YN,OP_EXT_WEEKDAY_AFTER7PM_YN,SRVC_UNDER36_YN,SRVC_30MOS_5YRS_YN,SRVC_LICPRE_YN,SRVC_OOS_KINDER_YN,SRVC_OOS_GR1_AGE12_YN,LANG_CANTONESE_YN,LANG_PUNJABI_YN,LANG_MANDARIN_YN,LANG_FRENCH_YN,LANG_SPANISH_YN,LANG_OTHER_YN,PROVIDE_CD_MEALS,PROVIDE_CD_PICKUP,PRESCHOOL_MORNING_YN,PRESCHOOL_MIDDAY_YN,PRESCHOOL_AFTERNOON_YN,ABORIGINAL_PROGRAMMING_YN,ACCOMMODATE_SPECIAL_NEEDS,ECE_CERTIFICATION_YN,ELF_PROGRAMMING_YN,VACANCY_SRVC_UNDER36,VACANCY_SRVC_30MOS_5YRS,VACANCY_SRVC_LICPRE,VACANCY_SRVC_OOS_GR1_AGE12,VACANCY_LAST_UPDATE,HA_FAC_INSPEC_RPTS,IS_INCOMPLETE_IND,IS_CCFRI_AUTH,IS_DUPLICATE,popup
3916,Licensed Group,Dover Learning Center -Maple Ridge,22611 Dewdney Trunk Rd,,Maple Ridge,V2X 3K1,49.22073,-122.595578,604-551-3401,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-15,,N,Y,N,Dover Learning Center -Maple Ridge<br>Licensed Group<br>604-551-3401<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3917,Licensed Group,Crawls To Crayons,4927 Agar Ave Unit A,,Terrace,V8G 1H8,54.510978,-128.609603,250-922-5724,,,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,Y,Y,Y,N,Y,N,N,2026-01-16,,N,Y,N,Crawls To Crayons<br>Licensed Group<br>250-922-5724<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3918,Licensed Family,Meris Kids Poco,2451 Ottawa St,,Port Coquitlam,V3B 7N6,49.259775,-122.746908,236-512-7975,,,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,Extra fee,Extra fee,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-21,,N,Y,N,Meris Kids Poco<br>Licensed Family<br>236-512-7975<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3919,Licensed Family,Elad Academy Corp.,1845 King George Blvd,,Surrey,V4A 4Z9,49.035217,-122.781174,778-881-3214,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,Y,N,N,2026-01-15,,N,Y,N,Elad Academy Corp.<br>Licensed Family<br>778-881-3214<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3920,Licensed Family,Leela Child Care Center,4176 Gilpin Cres,,Burnaby,V5G 2K2,49.2408,-123.011501,672-380-4022,,,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Extra fee,Not offered,N,N,N,N,N,N,Y,Y,Y,N,N,2026-01-15,,N,Y,N,Leela Child Care Center<br>Licensed Family<br>672-380-4022<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3921,Licensed Family,Sweet Petal Playcare,2139 Maple Ave N,,Sooke,V9Z 0M8,48.376822,-123.740133,250-882-2216,www.sweetpetalplaycare.com,,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Extra fee,Not offered,N,N,N,N,N,Y,Y,N,Y,N,N,2026-01-15,,N,Y,N,Sweet Petal Playcare<br>Licensed Family<br>250-882-2216<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3922,Licensed Group,Twinkle Town Day Care,1438 Frederick Rd,,North Vancouver,V7K 1J7,49.319981,-123.072411,604-366-2545,,,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Extra fee,Not offered,N,N,N,N,N,N,N,N,N,N,N,2026-02-06,,N,Y,N,Twinkle Town Day Care<br>Licensed Group<br>604-366-2545<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3923,Licensed Group,Wildernest Childcare,1210 Horse Creek Rd South,,Golden,V0A 1H7,51.210917,-116.888401,250-272-3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N,Wildernest Childcare<br>Licensed Group<br>250-272-3200<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: None<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: None<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: None<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: None<br>
3924,Licensed Family,Little Magicians Childcare Centre,8467 155A St,,Surrey,V3S 6W3,49.156742,-122.791557,778-883-9412,,,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,Not offered,Not offered,N,N,N,N,N,Y,Y,N,Y,N,N,2026-01-15,,N,Y,N,Little Magicians Childcare Centre<br>Licensed Family<br>778-883-9412<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3925,Licensed Group,Quayside Child Care Centre,710 Quayside Dr,,New Westminster,V3M 0P1,49.200939,-122.909761,604-537-8481,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,Y,N,2026-01-15,,N,Y,N,Quayside Child Care Centre<br>Licensed Group<br>604-537-8481<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3926,Licensed Family,Angel's Angels Child Care,16251 Southglen Pl,,Surrey,V4N 1T9,49.194382,-122.771204,778-886-1780,,,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,N,Not offered,Not offered,N,N,N,N,N,Y,Y,Y,Y,N,Y,2025-11-13,,N,Y,N,Angel's Angels Child Care<br>Licensed Family<br>778-886-1780<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
3927,Licensed Group,Somewhere To Grow Montessori Childcare Centre 2,6195 136 St,,Surrey,V3X 1H4,49.115034,-122.845602,778-578-0329,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-01-15,,N,Y,N,Somewhere To Grow Montessori Childcare Centre 2<br>Licensed Group<br>778-578-0329<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3928,Licensed Group,Somewhere To Grow Montessori Childcare Centre 3,13580 62 Ave,,Surrey,V3X 2J4,49.115256,-122.846108,778-578-0329,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-01-15,,N,Y,N,Somewhere To Grow Montessori Childcare Centre 3<br>Licensed Group<br>778-578-0329<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3929,Licensed Group,Nancy's Infant And Toddler Center Inc.,641 W Queens Rd,,North Vancouver,V7N 2L2,49.32062,-123.07379,604-764-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N,Nancy's Infant And Toddler Center Inc.<br>Licensed Group<br>604-764-0550<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: None<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: None<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: None<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: None<br>
3930,Licensed Family,Brock Hub Family Daycare,1112 14Th St,,Kamloops,V2B 8K7,50.705568,-120.375998,250-879-1082,,,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,Not offered,Not offered,N,N,N,Y,Y,N,Y,Y,Y,N,Y,2026-01-21,,N,Y,N,Brock Hub Family Daycare<br>Licensed Family<br>250-879-1082<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
3931,Licensed Family,Bev's House,3853 14Th Avenue,,Smithers,V0J 2N0,54.782806,-127.154955,250-814-3817,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-01-25,,N,Y,N,Bev's House<br>Licensed Family<br>250-814-3817<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3932,Licensed Group,Buckingham Little Stars Childcare Center,6130 Buckingham Pl,,Burnaby,V5E 2A4,49.233449,-122.953869,778-898-6338,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2026-01-17,,N,Y,N,Buckingham Little Stars Childcare Center<br>Licensed Group<br>778-898-6338<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3933,Licensed Family,Little Smarties Childcare,572 Schoolhouse St,,Coquitlam,V3J 5P3,49.253432,-122.852857,604-679-9476,,,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,Not offered,Extra fee,N,N,N,N,N,Y,Y,N,Y,N,N,2026-01-22,,N,Y,N,Little Smarties Childcare<br>Licensed Family<br>604-679-9476<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3934,Licensed Group,Twig + Owl / Violet,2715 Violet St,,North Vancouver,V7H 1H2,49.31673,-122.998956,604-929-5371,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2026-01-15,,N,Y,N,Twig + Owl / Violet<br>Licensed Group<br>604-929-5371<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3935,Licensed Family,Creative Minds Childcare,3373 273 St,,Aldergrove,V4W 4A7,49.063565,-122.467898,778-235-1497,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2026-01-30,,N,Y,N,Creative Minds Childcare<br>Licensed Family<br>778-235-1497<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
3936,Licensed Family,Silver Ridge Montessori- William Watson,7882 163St,,Surrey,V4N 0K6,49.146666,-122.769979,604-315-1085,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2026-01-20,,N,Y,N,Silver Ridge Montessori- William Watson<br>Licensed Family<br>604-315-1085<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
3937,Licensed Group,Fraser Montessori Children's House,6858 Fraser St,,Vancouver,V5X 3V1,49.222283,-123.090769,604-422-7373,,,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,Y,Y,Y,Y,Y,N,N,2025-12-19,,N,Y,N,Fraser Montessori Children's House<br>Licensed Group<br>604-422-7373<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3938,Licensed Group,Onesky Skaha Lake Childcare Center,116 Greeen Ave W,,Penticton,V2A 3T1,49.463765,-119.582915,250-485-8969,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2026-02-03,,N,Y,N,Onesky Skaha Lake Childcare Center<br>Licensed Group<br>250-485-8969<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
3939,Licensed Group,Lakeside,903 B Nelson Ave,,Nelson,V1L 2N8,49.507151,-117.279521,250-551-2542,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-30,,N,Y,N,Lakeside<br>Licensed Group<br>250-551-2542<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3940,Licensed Family,It Takes A Village,239 Bayview Ave,,Ladysmith,V9G 1A3,48.987232,-123.810539,250-619-6375,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-01,,N,Y,N,It Takes A Village<br>Licensed Family<br>250-619-6375<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3941,Licensed Group,Yennadon Annex Active Kids Club,12854 232Nd St,,Maple Ridge,V2X 6T9,49.235937,-122.579353,604-467-7478,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-08,,N,N,N,Yennadon Annex Active Kids Club<br>Licensed Group<br>604-467-7478<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3942,Licensed Group,Inspirations Montessori School Newwest,204 - 810 Quayside Drive,,New Westminster,V3M 6B9,49.200121,-122.911627,604-566-8886,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-20,,N,Y,N,Inspirations Montessori School Newwest<br>Licensed Group<br>604-566-8886<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3943,Licensed Group,Dynamic Kids In Motion,1099 Fraser St,,Kamloops,V2C 3H8,50.666103,-120.314679,236-313-4746,,,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Extra fee,Not offered,N,N,N,N,N,N,N,N,Y,N,N,2025-12-10,,N,Y,N,Dynamic Kids In Motion<br>Licensed Group<br>236-313-4746<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3944,Licensed Group,Mom's Pride Childcare Centre,3214 Hargraves Pl,,Kamloops,V2B 8H3,50.765926,-120.352029,604-374-3688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N,Mom's Pride Childcare Centre<br>Licensed Group<br>604-374-3688<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: None<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: None<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: None<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: None<br>
3945,Licensed Group,Hi Sun Childcare Center,1901 Queens Ave,,West Vancouver,V7V 2X8,49.342521,-123.164927,604-600-1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y,Hi Sun Childcare Center<br>Licensed Group<br>604-600-1819<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: None<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: None<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: None<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: None<br>
3946,Licensed Group,Hi Sun Childcare Center,1901 Queens Ave,,West Vancouver,V7V 2X8,49.342521,-123.164927,604-600-1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y,Hi Sun Childcare Center<br>Licensed Group<br>604-600-1819<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: None<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: None<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: None<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: None<br>
3947,Licensed Family,Golden Heart Early Learning Academy,2134 Oakridge Cres,,Abbotsford,V2T 6A8,49.040884,-122.347208,604-621-2125,,,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,Y,Y,N,N,2026-02-06,,N,Y,N,Golden Heart Early Learning Academy<br>Licensed Family<br>604-621-2125<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3948,Licensed Family,Jeewoo Daycare,7327 Ethel Ave,,Burnaby,V3N 2C6,49.214992,-122.944045,778-386-9242,www.jeewoodaycare.com,,Y,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,Y,Not offered,Not offered,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-18,,N,Y,N,Jeewoo Daycare<br>Licensed Family<br>778-386-9242<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3949,Licensed Group,Little Town Childcare Centre - 1,4378 Imperial St,,Burnaby,V5J 1A9,49.221702,-123.005949,604-729-6655,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2026-01-15,,N,Y,N,Little Town Childcare Centre - 1<br>Licensed Group<br>604-729-6655<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3950,Licensed Family,Watch Me Grow Morgan Crossing Childcare,3447 156A St,,Surrey,V3Z 0K4,49.064567,-122.788915,778-513-0888,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2026-01-25,,N,Y,N,Watch Me Grow Morgan Crossing Childcare<br>Licensed Family<br>778-513-0888<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3951,Licensed Family,Tiny Toes Daycare Ltd.,8608 78A St,,Fort St. John,V1J 3B1,56.232887,-120.807413,778-712-7071,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2026-01-15,,N,Y,N,Tiny Toes Daycare Ltd.<br>Licensed Family<br>778-712-7071<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: Y<br>
3952,Licensed Group,Beyond Milestones Child Care Centre,8043 100 Avenue,,Fort St. John,V1J 1W2,56.246211,-120.810704,778-256-7128,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Extra fee,Extra fee,N,N,N,N,N,N,N,N,Y,N,N,2026-01-19,,N,Y,N,Beyond Milestones Child Care Centre<br>Licensed Group<br>778-256-7128<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: Y<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3953,Licensed Family,Cosmic Cove Educare,712 Baycrest Dr,,North Vancouver,V7G 1N8,49.311746,-122.951885,778-960-0828,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-02-04,,N,Y,N,Cosmic Cove Educare<br>Licensed Family<br>778-960-0828<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
3954,Licensed Group,Educare 2 Childcare Centre,5988 Leibly Ave,,Burnaby,V5E 3C8,49.230245,-122.962275,604-808-7623,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2026-01-05,,N,Y,N,Educare 2 Childcare Centre<br>Licensed Group<br>604-808-7623<br><br>Vacancy:<br>&nbsp;&nbsp;&nbsp;&nbsp;<36 months: N<br>&nbsp;&nbsp;&nbsp;&nbsp;30 months -- 5 years: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Preschool: N<br>&nbsp;&nbsp;&nbsp;&nbsp;Grade 1 - Age 12: N<br>
